KMI	B-	14.9600	2.8200	6	3	50.2500	25.7500	2.5600	33.0000	4.2500	-5.6200
KMPR	B+	78.7300	2.4100	\N	3	67.1600	12.0000	0.9700	11.3300	16.2400	16.3300
KMT	B-	28.2400	4.3200	3	2	54.8900	36.0200	1.0800	\N	32.2100	0.4300
KMX	B-	95.0400	4.0400	\N	3	61.9500	25.2600	0.8300	23.1700	54.3400	2.3800
KN	B-	15.0600	2.3100	4	3	51.8500	36.2900	1.6500	13.8400	4.4400	-4.4400
KNL	B+	12.5700	11.4400	6	\N	58.3100	10.2900	0.4300	33.0000	30.9400	1.9500
KNOP	B	14.0900	3.7600	7	\N	52.3400	14.5000	1.6900	\N	7.0700	-4.2800
KNSA	B-	22.4600	2.1400	3	3	46.8400	\N	\N	\N	27.5400	-4.2600
KNSL	C	159.3500	1.1300	\N	3	60.5500	71.5900	10.6800	20.1100	47.4800	3.4900
KNX	B	43.2800	0.5100	5	3	58.9300	25.9200	1.5500	\N	26.3600	8.8000
KO	B-	46.4000	1.1600	5	3	58.1900	20.0000	5.2100	33.0000	-2.5400	0.2200
KOD	B+	51.4800	5.5600	\N	2	44.0800	\N	\N	\N	3.0000	-18.2900
KOF	B-	41.6500	0.1900	4	5	42.9600	16.4200	0.2500	\N	-1.9100	-4.9300
KOLD	B+	62.7100	-3.2400	\N	\N	46.6800	\N	\N	\N	6.4500	-8.0100
KOP	B	20.2100	3.6400	5	2	62.5000	7.3600	0.2300	5.2400	68.2800	19.0900
KPTI	B-	19.4000	0.4400	5	3	52.9700	\N	23.6800	\N	-6.1200	10.7000
KR	B+	33.7700	-1.3700	7	1	55.4600	12.8500	0.2000	8.0100	5.4300	5.2700
KRA	B-	19.0000	4.6800	5	3	64.3000	2.4800	0.3200	\N	100.2100	16.1400
KRC	C	58.1800	0.6200	4	3	48.2200	31.2800	7.6900	33.0000	-8.1900	-7.7800
KRE	C+	37.7400	5.9200	\N	4	53.1100	\N	\N	\N	16.6300	-5.5800
KREF	B-	16.6300	5.4500	\N	3	55.6800	31.3800	3.1600	\N	10.5700	-1.7700
KRG	C+	10.4800	3.9700	5	3	46.8200	\N	2.8700	\N	15.5500	-13.0300
KRNT	B-	51.9700	3.0900	3	2	61.9200	149.0000	12.7200	\N	99.0400	7.5800
KRNY	C+	7.8500	4.3200	\N	4	48.7300	16.1200	2.7100	33.0000	-1.8800	-5.1400
KRO	B-	11.0900	4.8200	\N	4	66.1800	15.3200	0.7200	33.0000	30.0100	9.0500
KRP	B+	8.5400	3.1400	4	2	55.6800	\N	2.4000	3.5700	55.8400	-4.2600
KRTX	B	95.5100	2.0200	\N	4	47.3600	\N	\N	\N	33.7900	0.0200
KRYS	C	42.1400	5.0600	3	3	43.7800	\N	\N	\N	-6.6700	-7.3200
KSA	B-	27.0600	-0.5500	\N	4	57.8500	\N	\N	\N	10.9000	0.8900
KSS	C+	22.3000	9.4200	5	4	54.8900	44.9600	0.1900	9.2400	26.0600	-2.1100
KSU	B	155.6200	1.8100	5	3	62.3800	26.0900	5.0300	14.2600	16.0000	5.0600
KT	B	10.2600	0.9800	\N	1	61.2500	10.1000	0.2600	1.7900	20.5600	9.5000
KTB	C+	17.3900	8.2100	\N	4	52.9900	12.7000	0.4000	2.2000	-5.5400	-10.0400
KTOS	C+	15.9400	3.3100	6	4	51.4700	149.0000	2.6200	\N	13.8600	-9.3800
KURA	B	18.0900	0.9500	4	3	57.1500	\N	\N	\N	81.6300	7.0400
KW	B-	15.5700	3.8700	5	4	55.7000	10.0300	3.9400	\N	11.7700	-3.2900
KWEB	B+	67.0000	0.2700	\N	2	64.0500	\N	\N	\N	40.9900	15.3000
KWR	B-	199.0300	4.3600	3	4	67.3100	\N	2.6600	\N	50.8300	12.2700
KYN	B-	5.1000	6.6900	\N	\N	45.8500	\N	13.1800	\N	15.6500	-17.3400
L	B	36.0500	1.4900	\N	\N	60.6100	\N	0.6700	11.1800	4.3100	7.3600
LABD	C+	2.9800	-6.2900	\N	\N	34.8500	\N	\N	\N	-69.6200	-35.2200
LABU	B-	67.5000	6.5800	\N	\N	62.6400	\N	\N	\N	138.7700	43.9800
LACQ	B+	10.6500	0.8300	\N	\N	47.9600	\N	\N	\N	2.3800	1.8000
LAD	B-	174.9900	3.6300	5	1	73.7700	15.7500	0.3000	10.0600	101.9500	29.6800
LADR	C+	7.8900	8.5300	\N	4	54.4200	9.9100	1.9000	30.2800	15.0100	-3.6600
LAKE	B+	21.5400	-2.5800	7	1	50.8200	14.0100	1.3800	15.8700	25.2300	11.4300
LAMR	C+	66.0700	4.1500	\N	4	51.0200	18.3900	3.7200	33.0000	40.1300	-9.5300
LANC	B-	156.9000	0.5600	5	\N	54.3600	30.9700	3.1600	\N	16.8500	-2.0700
LAND	B	16.1100	0.8100	6	3	62.8300	\N	6.8600	\N	33.1400	3.2000
LASR	B-	22.9900	2.0000	1	3	53.6700	\N	5.0500	\N	70.0400	-0.0400
LAUR	B-	10.1000	8.5500	6	3	55.1300	8.5000	0.6500	\N	4.8300	-0.5400
LAZ	B	29.3100	2.6300	\N	3	55.6600	13.2300	1.1600	6.8400	15.7600	1.5900
LB	C+	18.0400	8.2800	4	4	70.0100	\N	0.4100	19.9300	42.9500	16.2400
LBAI	B	10.9200	5.6100	\N	2	53.9700	8.2800	2.0400	8.7200	10.9800	1.3900
LBRDK	C+	131.2600	1.1300	3	3	59.7800	149.0000	1295.0900	\N	7.3700	1.8000
LBTYA	B+	23.3700	1.3400	7	3	57.8000	\N	1.2100	4.6300	29.6200	5.8900
LBTYK	B	23.0300	1.3600	7	\N	59.4600	1.2500	0.8200	\N	34.6800	6.5700
LC	C	5.5900	8.1200	\N	4	60.0400	\N	0.4100	\N	-25.8600	2.7600
LCII	B-	118.9600	5.1200	4	2	63.3000	21.3100	1.2000	18.8700	72.9800	1.1000
LDL	B	15.6600	10.2800	\N	\N	62.7600	\N	0.3000	3.9200	84.8900	13.3100
LDOS	B-	87.8200	1.8800	\N	3	38.8400	21.2700	1.0700	16.4400	-5.2700	-10.9500
LE	C+	8.6500	3.2200	3	\N	57.2200	50.8800	0.1900	\N	27.2100	4.8500
LEA	B	113.0000	3.8700	4	3	59.2900	11.5500	0.3500	9.7300	30.3900	2.7300
LECO	C+	89.8400	1.8600	5	3	67.1400	20.0900	1.8000	24.5400	22.9300	9.0800
LEG	B	37.5200	5.8700	6	3	62.4800	15.9800	1.0300	15.6900	42.1200	11.2000
LEMB	C+	41.5300	0.0000	\N	\N	63.6300	\N	\N	\N	10.4500	0.6500
LEN	B	68.3200	3.0600	9	3	64.3700	10.2600	0.8900	6.5600	71.5700	7.5900
LEVI	C	12.6300	2.6800	4	3	46.0300	\N	0.9800	\N	-2.8500	-10.6800
LFC	B-	12.3700	-0.8800	\N	3	63.7500	8.3900	1.4000	3.6700	24.4500	21.6300
LFUS	C	173.5300	3.0500	5	3	63.0600	33.8900	2.9100	28.0900	32.9100	4.7100
LGC	B-	10.5300	0.2900	3	\N	52.9500	149.0000	\N	\N	1.1500	0.2900
LGIH	B+	109.4000	4.5800	5	1	68.8000	13.7700	1.3300	33.0000	141.7100	21.6800
LGND	B-	118.7700	-0.5400	4	3	61.2400	\N	16.9000	\N	34.3900	6.5300
LH	C+	188.7500	0.4800	6	1	72.1500	58.0900	1.5900	\N	33.4100	10.7000
LHC	C+	9.7600	-2.1100	3	\N	37.2300	\N	\N	\N	-4.9700	-5.7000
LHCG	C	185.3700	3.8900	5	4	68.9900	58.5700	2.7900	33.0000	38.1500	15.7000
LHX	C+	166.8300	2.7500	6	3	42.7700	24.3000	2.2500	\N	-14.4500	-11.3100
LII	B-	247.0400	3.3900	5	3	67.4500	27.4900	2.5600	33.0000	28.8100	9.8400
LILA	B-	9.6900	2.6500	6	4	48.9400	\N	0.4400	6.3500	-9.4400	-9.6100
LILAK	B-	9.4900	2.9300	6	\N	49.4700	\N	0.3200	\N	-8.6600	-7.8200
LIN	C+	237.6300	1.9300	6	3	77.0100	55.5000	4.3700	33.0000	31.1800	16.9200
LIND	C+	8.2800	17.6100	3	3	56.6300	\N	1.1600	\N	62.9900	-8.6100
LIT	C+	37.1300	-0.0800	\N	\N	80.6700	\N	\N	\N	57.8000	23.4000
LITE	B-	82.5800	2.4200	7	3	59.1500	56.2900	3.6700	11.9800	7.1900	9.3100
LIVN	C+	55.7400	5.8100	4	3	66.6300	\N	2.5200	\N	10.9700	18.1400
LK	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
LKQ	B	28.4700	9.5200	\N	3	65.0000	14.9300	0.6900	10.4200	39.6300	4.8600
LLY	B+	165.4500	0.9600	6	2	56.6600	27.4300	6.9800	33.0000	9.4400	16.9100
LM	B+	49.8300	0.0400	7	1	54.4800	17.9200	1.5200	11.2800	1.0800	0.3400
LMAT	C+	27.8000	4.8700	3	3	62.5200	32.2100	4.7200	33.0000	3.5000	12.0500
LMBS	C+	51.7400	0.0800	\N	\N	51.2100	\N	\N	\N	0.4300	-0.1200
LMNX	B-	36.0200	7.1400	4	3	68.0900	\N	4.9100	\N	19.4700	17.7900
LMPX	B	8.4000	5.6600	\N	\N	48.0200	\N	6.9400	\N	59.0900	-28.5100
LMT	B-	364.5600	2.5000	8	3	51.1900	16.5500	1.6300	25.8000	-2.6200	-2.3400
LN	C	52.1700	1.0300	2	\N	67.9700	\N	5.7600	\N	7.3900	4.7800
LNC	B	37.2100	4.9400	\N	3	52.5400	11.1700	0.3800	\N	28.7500	-10.9800
LNDC	C-	8.8900	1.7200	1	5	48.5900	\N	0.4300	\N	-8.7300	-12.5900
LNG	B	50.6100	2.4700	7	2	60.9900	16.0600	1.2900	\N	27.6100	7.5700
LNT	B-	49.3700	-0.2400	7	3	57.7700	19.7800	3.3900	\N	-4.1400	0.9200
LNTH	B-	15.7900	5.3400	4	4	67.5200	25.3000	2.9900	16.1300	21.0900	16.1900
LOB	C	15.2200	4.9300	\N	5	59.1000	78.8300	2.4400	\N	20.0900	1.1000
LOCO	B	15.3300	6.0200	7	3	60.5100	20.6600	1.2500	33.0000	50.0000	4.7100
LOGI	B-	66.7900	1.0900	5	3	67.0700	25.1900	3.8600	29.7600	47.0500	11.7600
LOGM	B-	85.5700	0.0000	6	4	56.1600	\N	3.2700	16.7300	0.9600	1.0400
LOPE	B	92.7000	8.2800	7	3	53.0600	17.3300	5.3300	14.6600	23.3500	-3.4500
LOVE	B+	26.0800	1.4000	4	2	56.0600	\N	1.5100	\N	342.0300	12.1700
LOW	B	141.2200	0.8300	7	2	72.2600	23.8300	1.4200	31.4200	49.6900	10.5600
LPG	C+	7.8300	4.6800	9	\N	51.9600	3.7800	1.1300	2.2300	-10.0000	-4.6300
LPLA	B	79.3000	3.7000	\N	3	57.0500	11.7600	1.0600	8.3100	44.7900	-2.0700
LPSN	B-	39.3300	1.2000	2	3	47.8500	\N	8.8600	\N	84.0400	15.7100
LPT	B	\N	\N	5	\N	\N	\N	\N	\N	\N	\N
LPX	B-	28.7700	3.4900	6	2	70.5600	149.0000	1.3400	\N	72.2800	19.8300
LQD	B	136.5700	0.2000	\N	2	73.2300	\N	\N	\N	4.4300	1.7500
LRCX	B	343.2200	-0.8200	\N	3	66.9900	24.6900	5.1200	33.0000	30.6000	17.8900
LRGF	C+	32.0800	1.3900	\N	3	62.9800	\N	\N	\N	13.2400	4.6000
LRN	C	43.1000	9.7000	4	3	86.1400	76.2800	1.6400	25.3200	88.0500	75.7700
LSCC	B	29.6900	-1.8800	7	3	62.3700	92.2000	10.1100	33.0000	53.0400	11.7000
LSI	B	95.3300	-0.7400	5	3	52.7600	17.0700	7.5700	\N	2.2400	-3.2200
LSTR	B-	115.1100	0.7800	6	3	59.9200	22.2000	1.1100	28.1000	15.2400	5.0100
LSXMA	B-	35.9400	6.6500	7	\N	56.7500	17.8400	2.5600	13.0700	16.2100	-1.8000
LSXMK	B-	35.9300	6.8100	7	4	58.2000	18.7500	0.9100	\N	14.3200	-0.8000
LTC	B	37.3400	-0.0300	5	2	51.9200	12.0400	7.7500	33.0000	6.3500	-3.2600
LULU	C+	312.5100	1.3600	7	3	58.5700	70.7800	10.6000	33.0000	50.2800	3.1200
LUV	B	35.7500	7.5200	6	3	59.8700	10.7300	0.9300	19.4000	8.9300	-1.6200
LVGO	C+	108.3100	7.0500	\N	3	73.3000	\N	52.0900	\N	181.3200	75.9700
LVHD	B-	29.3200	1.9100	\N	3	58.4000	\N	\N	\N	7.5200	0.0300
LVS	B-	50.2500	6.0400	5	4	59.6800	18.2900	3.1600	\N	6.6900	2.4300
LW	B-	68.2600	3.1900	\N	4	62.9600	21.0900	2.4000	21.5100	22.0900	4.1800
LX	B	11.4000	0.4400	\N	5	53.0000	12.9000	1.3800	\N	33.0200	11.0000
LXFR	C	13.7100	2.5400	\N	3	53.3300	29.0500	0.8900	\N	-1.0100	-2.0700
LXP	B-	10.4500	0.2900	4	4	54.4600	9.7100	8.8600	\N	2.6500	-1.4200
LYB	B	68.8800	2.8700	5	2	59.1400	8.7800	0.6700	33.0000	30.7000	2.3800
LYFT	B-	30.7800	10.2400	\N	2	47.1400	\N	2.3500	\N	8.4200	-15.0000
LYV	C	51.8400	11.7000	4	5	65.3000	\N	0.9700	33.0000	34.7500	4.9400
LZB	B	28.5700	5.9700	5	3	60.7600	17.2800	0.7500	13.7400	43.2800	3.7000
M	B-	7.2100	7.1300	4	5	56.0200	\N	0.1000	11.2300	25.8300	0.2800
MA	B	305.7200	2.2600	7	3	57.0000	39.2500	17.9800	33.0000	18.8900	2.8800
MAA	B-	112.4300	-0.4500	7	3	47.1000	42.1900	7.6800	33.0000	2.2300	-4.7300
MAC	C+	8.9700	7.0400	\N	4	54.6800	14.0400	1.4400	\N	22.7800	-6.2700
MAG	B-	15.2200	1.3300	3	3	66.3300	\N	\N	\N	54.3600	22.7400
MAIN	B-	31.2700	3.6100	\N	3	53.3900	\N	8.3400	\N	26.1900	-5.4400
MAN	B	72.6600	5.6900	\N	2	58.5900	10.5400	0.2000	5.2000	24.2900	3.8000
MANH	B-	91.1000	6.5000	5	3	55.4800	67.6800	9.4600	33.0000	64.7400	5.3800
MANT	C+	65.3500	3.4800	7	3	45.3300	21.7300	1.1100	26.1900	-13.6000	-9.1600
MAR	C+	94.0300	7.9300	5	5	57.7500	33.6300	1.4400	33.0000	16.4700	3.5700
MAS	B+	51.5300	0.9800	7	1	69.3600	22.0900	2.0000	\N	34.7900	9.5700
MASI	C+	229.7500	2.4100	4	3	49.8800	62.3000	13.0400	33.0000	14.5100	2.4800
MAT	B-	10.8600	3.8200	\N	3	67.8700	\N	0.8300	\N	22.5700	10.1400
MATW	B-	19.9700	3.4700	4	3	58.1300	\N	0.4100	6.9400	-7.3300	2.9900
MATX	B-	37.4500	2.4300	4	3	72.3400	21.9300	0.5500	7.5700	37.4300	25.5000
MAXR	B+	16.0700	3.9500	7	2	52.0100	13.1300	0.6300	\N	47.1600	4.9600
MBB	B	110.6200	-0.0200	\N	\N	42.3000	\N	\N	\N	0.5100	-0.3700
MBT	B	8.9700	0.7900	7	3	47.4100	10.5200	1.3300	33.0000	11.5700	-3.3400
MBUU	B	54.2400	4.1100	5	1	60.1200	15.0800	1.4900	15.0900	118.2700	5.6500
MC	B-	30.8500	4.9300	4	4	49.1900	14.7600	2.5300	33.7500	6.0100	-12.1300
MCD	B-	191.7700	0.5500	7	3	62.1800	25.1200	6.8200	33.0000	7.8300	1.2000
MCFT	B-	19.8900	5.1800	5	3	62.8500	\N	0.8400	15.9400	181.3300	17.8300
MCHI	B	72.9900	0.1500	\N	3	66.9900	\N	\N	\N	23.6300	15.0400
MCHP	C+	107.8800	0.2900	6	1	60.4900	48.6200	5.0600	23.7100	37.3000	6.5500
MCK	B	153.5000	3.8300	\N	4	57.2900	30.5900	0.1100	6.5900	11.2500	1.1700
MCO	B-	293.5200	0.7800	8	3	63.8700	36.4000	11.1100	33.0000	27.7100	8.6300
MCS	B-	16.5900	13.0100	5	3	66.2600	25.3300	0.6200	13.6800	23.9900	9.4300
MCY	B-	40.5900	0.8200	\N	3	51.9700	49.9300	0.6000	8.3800	1.1200	-2.7800
MD	B-	18.7300	3.8800	5	5	60.6500	\N	0.4400	6.7300	50.9300	6.4200
MDB	B-	206.9600	-1.4200	2	3	44.4200	\N	26.9400	\N	38.0600	2.5900
MDC	B-	38.8900	3.1600	4	1	62.8100	10.7200	0.7200	\N	59.4500	11.5900
MDGL	B-	103.9300	0.5000	3	4	42.5900	\N	\N	\N	40.8600	-3.8100
MDLA	B+	27.4600	1.3700	\N	3	50.3700	\N	9.7400	\N	43.7700	1.7000
MDLZ	B	52.5700	-0.5300	7	3	57.7700	20.5700	2.8200	33.0000	-2.1200	2.6400
MDP	C+	14.7500	7.0400	5	\N	52.3300	\N	0.2600	19.7000	6.9600	-8.9500
MDT	C+	97.1600	2.6500	6	4	61.5000	27.7800	4.4700	33.0000	-0.1600	3.7800
MDU	B	21.5800	1.0800	7	3	52.2600	13.4700	0.7800	\N	-4.2600	2.2700
MDY	B-	334.6100	3.0000	\N	3	60.6800	\N	\N	\N	21.8400	2.5400
MDYV	B-	43.8400	3.4500	\N	3	58.8800	\N	\N	\N	19.6200	0.6400
MED	B	157.4900	2.4100	5	1	81.7600	25.0200	2.5600	33.0000	135.0900	39.2500
MEDP	B-	105.0600	5.5600	7	3	72.4500	36.0900	4.2100	19.1500	33.7200	21.7700
MEI	B	29.3400	1.9100	\N	\N	47.4000	9.0000	1.0600	13.6400	4.8600	-10.9300
MELI	B	971.6300	-0.1000	3	3	55.5000	\N	19.1900	33.0000	65.0600	5.1500
MEOH	B	20.5300	3.4800	5	4	58.8700	21.8400	0.4600	5.4100	56.1200	0.6900
MERC	C-	7.8800	-0.1300	5	3	46.9700	\N	0.3300	\N	-3.6700	-10.0500
MET	B	38.6400	1.9800	\N	3	59.2900	4.1200	0.4700	2.8200	19.0000	1.5000
MFC	B	14.0400	1.8900	\N	2	59.4200	8.2100	0.4800	1.8400	18.5800	2.4100
MFGP	B-	4.2700	5.1700	5	3	36.3700	1.1000	0.4300	\N	-13.0300	-26.2500
MGA	B	47.3600	1.6700	5	3	67.3300	15.9700	0.3700	6.4000	36.1700	6.8800
MGEE	C	64.0400	-0.5600	6	3	53.1400	24.9800	4.1000	\N	-6.6900	-1.7000
MGK	B-	171.9200	0.5100	\N	1	65.1900	\N	\N	\N	23.7500	8.3100
MGLN	B+	75.3900	4.4200	8	3	61.2800	25.5000	0.2600	33.0000	44.9800	6.5000
MGM	B-	18.2000	12.6200	5	3	58.5400	3.2700	0.7400	33.0000	26.2100	-6.4300
MGNX	B+	28.8000	1.6200	\N	3	54.6200	\N	20.8600	\N	419.8600	29.8500
MGP	C+	27.0100	4.8500	6	1	54.1500	82.6000	14.2200	\N	13.5800	-8.3800
MGPI	B-	36.3700	1.7100	4	4	53.8800	16.0100	1.5900	\N	2.5700	0.4400
MGRC	B-	55.4600	4.2700	8	4	59.2200	13.8900	2.2700	9.2300	12.2000	0.4500
MGTA	C+	7.6000	1.4700	3	2	38.8000	\N	\N	\N	0.0000	-18.1900
MGTX	C+	12.5600	2.4500	2	2	47.3000	\N	27.8400	\N	-6.9600	-8.6500
MGY	B	6.8200	5.0800	4	3	58.8300	\N	1.8300	6.0600	61.6100	9.2900
MHK	B	76.5400	3.1400	6	3	39.8300	7.5100	0.5800	6.1900	-3.4800	-21.6700
MHO	B	35.9100	4.2700	6	3	59.2400	7.2900	0.3800	16.5400	100.6100	-0.7200
MIC	B-	31.6600	4.2800	5	1	58.5900	58.2000	1.6300	\N	29.0100	2.1600
MIDD	B+	83.1100	4.8000	7	2	60.6400	12.9500	1.4900	11.5100	65.4600	2.0600
MIME	B-	41.3900	0.7800	4	3	47.4900	\N	6.2600	33.0000	22.7800	-2.4700
MINI	B+	\N	\N	7	\N	\N	\N	\N	\N	\N	\N
MINT	B-	101.6500	0.0100	\N	\N	74.3100	\N	\N	\N	1.4200	0.2400
MIRM	B+	19.2500	1.5800	\N	3	51.1200	\N	\N	\N	30.6000	9.3100
MITT	B-	3.4900	10.4400	\N	\N	50.3300	\N	0.6700	\N	22.4600	-30.8900
MJ	C+	13.6400	2.8700	\N	\N	59.3100	\N	\N	\N	19.9600	0.2900
MKC	B-	189.2000	-0.1200	7	3	69.1700	34.1300	4.5900	33.0000	24.0200	11.0300
MKSI	B	116.0400	2.1900	4	2	60.5000	32.5100	3.2900	33.0000	35.8800	9.6900
MKTX	B-	531.8600	1.8500	5	1	57.1500	89.0100	37.0400	33.0000	28.7200	6.1300
MLCO	C+	17.8900	5.2400	3	2	59.1700	\N	1.6000	\N	31.6400	3.5300
MLHR	B-	23.0500	7.8100	\N	\N	51.5400	\N	0.5300	9.7100	19.7400	-7.0200
MLI	B	28.0300	4.4300	6	3	63.0400	13.4400	0.6300	7.7700	18.0700	12.3000
MLM	B-	222.0400	3.3900	7	3	65.5600	23.4200	2.8600	\N	14.3700	11.4700
MLNX	A-	\N	\N	8	\N	\N	\N	\N	\N	\N	\N
MLPI	C+	10.7600	5.4400	\N	\N	41.4700	\N	\N	\N	20.3600	-17.6700
MLPQ	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
MLPX	C+	25.1800	4.4800	\N	\N	52.9600	\N	\N	\N	21.8200	-6.0100
MMC	C+	111.5800	1.2200	5	3	62.5600	32.0200	3.2400	33.0000	15.8700	5.2600
MMI	B-	27.9500	2.9800	4	3	49.8300	14.8700	1.3000	33.0000	-4.8000	-4.6700
MMM	B-	159.3300	0.5000	\N	3	59.2500	18.6900	2.8100	33.0000	9.7600	1.0100
MMP	B-	42.7500	5.1700	6	3	50.6000	8.8800	3.2900	\N	13.2200	-5.7300
MMS	B-	72.2900	2.6600	5	2	60.1000	22.3900	1.4300	21.8900	17.2800	5.3500
MMSI	B-	46.1900	6.7000	5	3	59.6400	\N	2.4800	33.0000	32.9200	6.0600
MMYT	C	16.0900	7.6300	3	5	52.4700	\N	3.2800	\N	27.2900	-6.0700
MNA	C+	31.9400	0.4700	\N	\N	64.3200	\N	\N	\N	2.9300	2.9000
MNPR	C	7.5900	-4.4100	3	3	47.6800	\N	\N	\N	-5.4400	-7.7200
MNR	C+	14.1400	0.5700	3	4	55.0400	\N	8.2900	33.0000	14.1200	-1.3300
MNRL	C+	11.7200	-0.2600	\N	3	44.8600	81.9600	5.5300	8.0500	16.7300	-11.2800
MNRO	C+	60.2500	3.2600	4	3	65.5300	35.6100	1.5300	33.0000	31.2900	5.8300
MNST	B	72.1900	0.7800	6	2	61.7800	34.9600	8.7300	33.0000	15.8900	4.9300
MNTA	B-	35.4200	3.3000	2	2	54.6600	\N	142.9300	\N	33.1100	-0.6500
MO	B-	41.0000	-0.1500	5	3	59.1900	\N	2.8300	31.9300	0.2200	1.7100
MOAT	B-	54.0700	1.8500	\N	\N	60.6700	\N	\N	\N	16.4800	2.3500
MODN	B	35.9900	-1.5600	7	4	52.3000	\N	8.3900	33.0000	47.8000	16.4300
MOH	B+	185.8600	0.2000	6	2	59.6200	16.2600	0.6500	33.0000	16.0200	11.8400
MOMO	B-	19.3200	0.2600	6	4	48.3100	9.4300	1.6700	6.0900	-13.8700	2.7700
MORL	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
MOS	C+	13.4100	2.3700	3	3	58.7600	\N	0.5500	29.7000	17.9400	0.3000
MOV	C	11.3100	7.7100	4	5	54.6100	\N	0.2900	26.0800	22.9300	-10.8700
MPAA	C+	17.1100	4.2700	5	5	58.2300	\N	0.5800	33.0000	36.1200	4.3300
MPC	B-	37.5700	3.7800	4	3	56.2400	\N	0.1900	33.0000	56.6700	-0.7100
MPLX	C+	18.2600	5.6100	3	3	53.2800	\N	2.4700	\N	40.5700	-3.5400
MPW	B-	18.2900	0.2200	4	3	49.6800	22.3900	10.1400	\N	7.9100	-7.7700
MPWR	B-	246.7200	-1.1200	4	3	64.0900	94.6700	17.0300	33.0000	38.2100	12.2400
MRC	B-	5.8800	10.5300	6	3	54.2600	42.9200	0.1300	1.5200	41.3500	-0.5100
MRCC	C+	6.4600	2.7000	\N	3	39.4500	\N	1.9600	\N	-9.7800	-12.7000
MRCY	B-	74.7300	3.2800	8	3	44.5100	56.8300	5.5200	33.0000	-0.1600	-6.0500
MRK	B-	79.4400	1.5200	8	3	55.8000	19.9800	4.1700	33.0000	-3.2000	7.3200
MRNA	B	80.2200	6.9000	\N	3	68.7500	\N	613.5800	\N	115.3600	20.5000
MRO	B-	5.6900	5.9600	4	3	47.6500	17.7800	0.8500	1.3400	34.5200	-13.7900
MRRL	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
MRTN	B-	26.7100	1.9900	3	2	59.9900	24.0600	1.6500	12.8400	29.6600	8.3100
MRTX	B-	123.3000	2.5000	\N	3	64.4000	\N	2259.4700	\N	48.7500	15.0500
MRUS	B-	14.1100	-0.2100	\N	2	41.1100	\N	15.3200	\N	19.5800	-6.8600
MRVL	B+	37.0500	-0.4800	5	2	62.6400	17.3000	8.9800	33.0000	47.3200	7.7300
MS	B-	51.3500	1.6800	\N	3	64.6400	10.6800	1.4900	1.7600	33.7200	8.3300
MSA	B	117.6100	3.6200	8	3	59.8400	29.4700	3.1700	33.0000	11.9100	4.8300
MSCI	C+	376.2500	1.9400	7	2	64.9600	60.3000	19.8400	33.0000	21.5200	16.8000
MSFT	B	208.0400	-0.1500	8	3	59.6300	36.7000	11.4100	33.0000	21.0400	10.1100
MSG	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
MSGN	C+	10.5600	5.2800	5	4	50.6400	4.1600	0.8100	2.8200	-2.6700	-7.6900
MSI	C	134.5600	1.2000	5	4	48.8800	25.9000	2.9600	18.5900	-9.4600	-2.1800
MSM	B	65.9600	0.7500	4	2	43.8700	13.8100	1.1100	33.0000	11.8000	-7.2400
MT	B-	12.0200	1.7800	4	3	64.1100	\N	0.1900	6.9900	29.5300	10.7800
MTB	B-	102.7700	4.5200	\N	3	51.4500	8.3300	2.6200	15.7300	1.8000	-7.1800
MTCH	C+	96.4300	-1.5300	5	4	52.7700	49.1200	11.2400	33.0000	29.4500	9.1600
MTD	B-	869.0400	2.3200	6	3	72.4700	39.2700	7.0700	33.0000	25.4100	12.3100
MTDR	B	8.8900	3.9800	6	3	53.9400	4.5100	0.8300	1.6400	177.8100	-12.9300
MTEM	C	12.6800	3.8500	2	3	38.2100	\N	30.1200	\N	-19.9500	-16.4100
MTG	B	8.0600	9.0700	\N	3	53.1100	4.3400	2.1400	4.5200	31.2700	-8.3000
MTH	B+	82.2100	3.3400	8	1	62.8100	10.8500	0.7900	9.0800	110.1500	10.5100
MTN	C+	189.0100	5.9200	5	3	57.4700	48.1700	3.4600	\N	17.9700	1.9900
MTOR	B	21.4100	5.0500	6	3	60.3900	4.1200	0.3800	3.7300	45.8400	5.3600
MTRN	B-	62.8400	4.7300	6	1	63.3400	42.4600	1.0600	15.2400	53.2700	11.6200
MTRX	B	9.6300	6.0600	5	3	53.4800	\N	0.1900	4.8200	6.8800	-8.5500
MTSC	B-	18.5700	12.0000	5	\N	59.8900	15.9300	0.4000	\N	-11.3600	-0.2700
MTSI	B-	36.7500	0.1600	3	3	62.9500	\N	5.1900	33.0000	50.2500	11.2000
MTUM	B-	138.7600	0.2100	\N	\N	67.5100	\N	\N	\N	20.9400	10.1700
MTW	B	11.1900	2.6600	8	3	59.0800	6.0900	0.2200	3.7300	36.1300	3.4200
MTX	B-	49.1400	3.7800	6	4	59.8700	12.9700	0.9000	9.6000	32.7700	1.6500
MTZ	B	40.4300	4.3400	7	3	50.3000	7.9600	0.4100	4.4900	21.6300	-1.0800
